,location,floor,title,price,age,area-m2,owner,room,seller,date
13698,/konut-kiralik/istanbul-kadikoy-acibadem-emlakcidan-daire/detay/32110317,7. Kat,The Mandarins Acıbadem 72m2 Kiralık 1+1 Daire,1.6,0,72,Emlakçıdan,1+1,Kurumsal,08.12.2018
13699,/konut-kiralik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32236287,21 ve üzeri,Maslak Mashattan Kiralık 3+1 Daire - 3 Cepheli Nefis Manzara!,6.5,9,170,Emlakçıdan,3+1,Kurumsal,09.12.2018
13700,/konut-kiralik/istanbul-kucukcekmece-fatih-emlakcidan-daire/detay/32397863,,K.Çekmece Merkeze yakın..4+1..180m2..dubleks daire..asansörlü,,,,,,Kurumsal,
13701,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32121358,,KÜÇÜKYALI E5'E 3 DK YÜRÜME MESAFESİNDE ARAKAT 2+1,,,,,,Bireysel,
13702,/konut-kiralik/istanbul-besiktas-dikilitas-emlakcidan-daire/detay/32388645,,DUMANDAN 3+1 120 M2 KOMBİLİ ASANSÖRLÜ TERASLI,,,,,,Bireysel,
13703,/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32046378,,ULUS Adnan Saygun Caddesi YUSİT Kiralık 4+1 Daire,,,,,,Kurumsal,
13704,/konut-kiralik/istanbul-eyup-guzeltepe-emlakcidan-daire/detay/32243289,,5.LEVENT KİPTAŞ'TA KİRALIK 3+1 168 M2 GENİŞ DAİRE ,,,,,,Kurumsal,
13705,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32391246,,SÖRF TEN TEK YETKİLİYİZ 85M2 2+1 KOMBİLİ GİRİŞ DAİRE,,,,,,Kurumsal,
13706,/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32097658,,ERENKÖYDE İÇİ GENİŞ 3.KAT 3+1 150M2 ASANSÖRLÜ VE OTOPARKLI,,,,,,Kurumsal,
13707,/konut-kiralik/istanbul-beykoz-kavacik-sahibinden-daire/detay/32381954,,Sahibinden Kavacık Dörtyol'da 3+1 kiralık daire,,,,,,Bireysel,
13708,/konut-kiralik/istanbul-beyoglu-gumussuyu-emlakcidan-daire/detay/32342423,,CEYLAN'DAN GÜMÜŞSUYU'NDA MÜSTAKİL BAHÇELİ MÜSTAKİL GİRİŞLİ 4+1 ,,,,,,Kurumsal,
13709,/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32401337,,Dinamik'ten Erenköy Kız Lisesine Ve Minibüse Yakın 120m2 3+1,,,,,,Kurumsal,
13710,/konut-kiralik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/31629775,,TELSİZLER MAH 3+1 140m2 BALKONLU KİRALIK DAİRE KAYIKÇI EMLAK,,,,,,Kurumsal,
13711,/konut-kiralik/istanbul-umraniye-site-emlakcidan-daire/detay/32389276,,GARAGE VİP'DEN SİTE MAHALLESİNDE 85M2 SİTE İÇİ KİRALIK ARA KAT,,,,,,Kurumsal,
13712,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32331781,,Etiler Arnavutköy Konutların'da Yenilenmiş Lüx Çatı Dublexsi ,,,,,,Kurumsal,
13713,/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/28860338,,CADDEBOSTAN SAHİL 120M2 SİTE ÖZELLİKLİ BAHÇE KATI KİRALIK DAİRE,,,,,,Bireysel,
13714,/konut-kiralik/istanbul-besiktas-akat-emlakcidan-daire/detay/31571549,,AKATLAR 6.GAZETECİLER SİTESİNDE 3+1 KİRALIK DAİRE,,,,,,Kurumsal,
13715,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32274036,,Bahçelievler Siyavuşpaşa Mevkii Asansörlü Arakat 2+1 Daire ,,,,,,Kurumsal,
13716,/konut-kiralik/istanbul-besiktas-abbasaga-emlakcidan-daire/detay/32375469,,BEŞİKTAŞ ABBASAĞA PARKA KOMŞU ACİL KİRALIK DAİRE,,,,,,Kurumsal,
13717,/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32019551,,AKTÜEL'DEN ERENKÖY'DE CADDEYE YÜRÜME MESAFESİNDE LÜKS 3+1 0DAİRE,,,,,,Kurumsal,
13718,/konut-kiralik/istanbul-kadikoy-acibadem-emlakcidan-daire/detay/32110317,,The Mandarins Acıbadem 72m2 Kiralık 1+1 Daire,,,,,,Kurumsal,
13719,/konut-kiralik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32236287,,Maslak Mashattan Kiralık 3+1 Daire - 3 Cepheli Nefis Manzara!,,,,,,Kurumsal,
13720,/konut-kiralik/istanbul-sariyer-ferahevler-emlakcidan-daire/detay/30107979,3. Kat,TARABYA THERRA PARK\u0027TA BOĞAZ MANZARALI ÇOK ÖZEL ÇİFT DAİRE,50,0,480,Emlakçıdan,4+1,Kurumsal,05.12.2018
13721,/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/27556442,1. Kat,BAHCELİEVLER.K.HAS ARKASI YENİ 90 M2.MTRO M.BÜSE 4DK  K.OTOPRKL.,2.5,3,90,Emlakçıdan,2+1,Bireysel,08.12.2018
13722,/konut-kiralik/istanbul-eyup-alibeykoy-emlakcidan-daire/detay/32407107,1. Kat,ÇIRÇIR İMARBLOKLARI OTOBÜS SON DURAĞI 2+1 GİBİ GENİŞ DAİRE!!!!!!,1.15,4,65,Emlakçıdan,1+1,Kurumsal,08.12.2018
13723,/konut-kiralik/istanbul-kartal-hurriyet-emlakcidan-daire/detay/32189758,3. Kat,Kartal Hürriyet Mahallesinde Kiralık 2+1 Daire,1.15,4,115,Emlakçıdan,2+1,Kurumsal,03.12.2018
13724,/konut-kiralik/istanbul-sariyer-emirgan-emlakcidan-daire/detay/32318839,1. Kat,EMİRGANDA ÇOK ÖZEL LOKASYONDA KORU YOLUNDA FUL MANZARALI 300M2 ,25,40,300,Emlakçıdan,4+2,Kurumsal,24.11.2018
13725,/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/31962595,5. Kat, NİŞANTAŞI\u0027NDA SİTE İÇİNDE OTOPARKLI DUBLEX DAİRE,5,15,190,Emlakçıdan,4+1,Kurumsal,05.12.2018
13726,/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/31985109,6. Kat,ŞAŞKINBAKKAL AKTÜEL YETKİLİ SAHİLDE 1YILLIK 135M2 GÜVENLİKLİ LÜX,4.25,1,135,Emlakçıdan,3+1,Kurumsal,09.12.2018
13727,/konut-kiralik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32147419,2. Kat,Florya Merkezde Masrafsız Kiralık Üst Dubleks,3,25,160,Emlakçıdan,4+1,Kurumsal,04.12.2018
13728,/konut-kiralik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-daire/detay/32297297,5. Kat,BAHÇEŞEHİR MERKEZDE GÜL BÖLGESİNDE B-TİPİ KİLERLİ KİRALIK 3+1 ,1.8,21,180,Emlakçıdan,3+1,Kurumsal,03.12.2018
13729,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/31568554,5. Kat,Küçükyalı Çamlık Mine Sokakta 2+1 80 m2 Kiralık Daire,1.75,10,80,Emlakçıdan,2+1,Bireysel,08.12.2018
13730,/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32339468,3. Kat,METE\u0027den Ulus En Yeni En Prestijli Sitede 240 m2 3+1 Luks,24.5,4,240,Emlakçıdan,3+1,Kurumsal,28.11.2018
13731,/konut-kiralik/istanbul-kartal-orta-emlakcidan-daire/detay/32361052,5. Kat,KARTAL ADANUS PARK\u0027TA EBEVEYN BANYOLU SÜPER LOKASYONDA2+1KİRALIK,2.1,5,130,Emlakçıdan,2+1,Kurumsal,01.12.2018
13732,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/31290314,3. Kat,Etiler Sarı Konaklar\u0027da Garaj Çıkışlı Kiralık Daire,17,20,210,Emlakçıdan,4+1,Kurumsal,04.12.2018
13733,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32315300,2. Kat,YALI GAYRİMENKUL\u0027DEN GENİŞ M2 ARAYANLARA 120 M2 LÜKS 2+1,2.75,0,120,Emlakçıdan,2+1,Bireysel,23.11.2018
13734,/konut-kiralik/istanbul-eyup-karadolap-emlakcidan-daire/detay/32409107,1. Kat,ACİLL!!MERKEZİ KONUMDA TEMİZ ARA KAT DAİRE,1.05,10,100,Emlakçıdan,2+1,Kurumsal,09.12.2018
13735,/konut-kiralik/istanbul-sisli-bozkurt-emlakcidan-daire/detay/23134372,2. Kat,Şişli Kurtuluş 3+1 130 m2 Kombili Boyalı kiralık temiz daire,2.4,30,130,Emlakçıdan,3+1,Kurumsal,08.12.2018
13736,/konut-kiralik/istanbul-kagithane-sanayi-emlakcidan-daire/detay/31948754,Kot 1,SULTAN SELİM MAH. METROYA YAKIN NOKTADA 1+1 KİRALIK SIFIR DAİRE ,1.45,1,60,Emlakçıdan,1+1,Kurumsal,08.12.2018
13737,/konut-kiralik/istanbul-beyoglu-cihangir-emlakcidan-daire/detay/32042547,2. Kat, CİHANGİRDE 2+1  TEMİZ DAİRE,2.2,30,80,Emlakçıdan,2+1,Bireysel,08.12.2018
13738,/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32255209,Giriş Katı,Beşiktaş Ulus Kiralık  3+1 Daire Yenilenmiş,4.25,35,110,Emlakçıdan,3+1,Kurumsal,08.12.2018
13739,/konut-kiralik/istanbul-maltepe-aydinevler-emlakcidan-daire/detay/32273026,3. Kat,"DİRECTTEN KÜÇÜKYALI METRODA ARAKATTA,FERAH,AYDINLIK,ŞIK 3+1DAİRE",2.3,4,115,Emlakçıdan,3+1,Kurumsal,17.11.2018
13740,/konut-kiralik/istanbul-sariyer-ferahevler-emlakcidan-daire/detay/30107979,,TARABYA THERRA PARK'TA BOĞAZ MANZARALI ÇOK ÖZEL ÇİFT DAİRE,,,,,,Kurumsal,
13741,/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/27556442,,BAHCELİEVLER.K.HAS ARKASI YENİ 90 M2.MTRO M.BÜSE 4DK  K.OTOPRKL.,,,,,,Bireysel,
13742,/konut-kiralik/istanbul-eyup-alibeykoy-emlakcidan-daire/detay/32407107,,ÇIRÇIR İMARBLOKLARI OTOBÜS SON DURAĞI 2+1 GİBİ GENİŞ DAİRE!!!!!!,,,,,,Kurumsal,
13743,/konut-kiralik/istanbul-kartal-hurriyet-emlakcidan-daire/detay/32189758,,Kartal Hürriyet Mahallesinde Kiralık 2+1 Daire,,,,,,Kurumsal,
13744,/konut-kiralik/istanbul-sariyer-emirgan-emlakcidan-daire/detay/32318839,,EMİRGANDA ÇOK ÖZEL LOKASYONDA KORU YOLUNDA FUL MANZARALI 300M2 ,,,,,,Kurumsal,
13745,/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/31962595,, NİŞANTAŞI'NDA SİTE İÇİNDE OTOPARKLI DUBLEX DAİRE,,,,,,Kurumsal,
13746,/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/31985109,,ŞAŞKINBAKKAL AKTÜEL YETKİLİ SAHİLDE 1YILLIK 135M2 GÜVENLİKLİ LÜX,,,,,,Kurumsal,
13747,/konut-kiralik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32147419,,Florya Merkezde Masrafsız Kiralık Üst Dubleks,,,,,,Kurumsal,
13748,/konut-kiralik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-daire/detay/32297297,,BAHÇEŞEHİR MERKEZDE GÜL BÖLGESİNDE B-TİPİ KİLERLİ KİRALIK 3+1 ,,,,,,Kurumsal,
13749,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/31568554,,Küçükyalı Çamlık Mine Sokakta 2+1 80 m2 Kiralık Daire,,,,,,Bireysel,
13750,/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32339468,,METE'den Ulus En Yeni En Prestijli Sitede 240 m2 3+1 Luks,,,,,,Kurumsal,
13751,/konut-kiralik/istanbul-kartal-orta-emlakcidan-daire/detay/32361052,,KARTAL ADANUS PARK'TA EBEVEYN BANYOLU SÜPER LOKASYONDA2+1KİRALIK,,,,,,Kurumsal,
13752,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/31290314,,Etiler Sarı Konaklar'da Garaj Çıkışlı Kiralık Daire,,,,,,Kurumsal,
13753,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32315300,,YALI GAYRİMENKUL'DEN GENİŞ M2 ARAYANLARA 120 M2 LÜKS 2+1,,,,,,Bireysel,
13754,/konut-kiralik/istanbul-eyup-karadolap-emlakcidan-daire/detay/32409107,,ACİLL!!MERKEZİ KONUMDA TEMİZ ARA KAT DAİRE,,,,,,Kurumsal,
13755,/konut-kiralik/istanbul-sisli-bozkurt-emlakcidan-daire/detay/23134372,,Şişli Kurtuluş 3+1 130 m2 Kombili Boyalı kiralık temiz daire,,,,,,Kurumsal,
13756,/konut-kiralik/istanbul-kagithane-sanayi-emlakcidan-daire/detay/31948754,,SULTAN SELİM MAH. METROYA YAKIN NOKTADA 1+1 KİRALIK SIFIR DAİRE ,,,,,,Kurumsal,
13757,/konut-kiralik/istanbul-beyoglu-cihangir-emlakcidan-daire/detay/32042547,, CİHANGİRDE 2+1  TEMİZ DAİRE,,,,,,Bireysel,
13758,/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32255209,,Beşiktaş Ulus Kiralık  3+1 Daire Yenilenmiş,,,,,,Kurumsal,
13759,/konut-kiralik/istanbul-maltepe-aydinevler-emlakcidan-daire/detay/32273026,,"DİRECTTEN KÜÇÜKYALI METRODA ARAKATTA,FERAH,AYDINLIK,ŞIK 3+1DAİRE",,,,,,Kurumsal,
13760,/konut-kiralik/istanbul-kadikoy-sahrayi-cedit-emlakcidan-daire/detay/32379321,7. Kat,ATATÜRK CADDESİ ÜZERİNDE 2+1 90m2 KİRALIK DAİRE,1.85,26,90,Emlakçıdan,2+1,Kurumsal,04.12.2018
13761,/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/31953119,1. Kat,ATAKENT SİNPAŞ EGE YAKASI KAT BAHÇELİ 2+1 MUHTEŞEM KONUM DAİRE,2.8,0,74,Emlakçıdan,1+1,Kurumsal,03.12.2018
13762,/konut-kiralik/istanbul-kadikoy-sahrayi-cedit-emlakcidan-daire/detay/31817672,4. Kat,KADIKÖY S.CEDİT TE E-5 VE BAÜ.NE YAKIN ARA KAT MANTOLAMALI 3+1,1.8,25,125,Emlakçıdan,3+1,Kurumsal,09.12.2018
13763,/konut-kiralik/istanbul-uskudar-aziz-mahmut-hudayi-emlakcidan-daire/detay/32227505,1. Kat,"ÜSKÜDAR MERKEZDE, BOĞAZ MANZARALI, HER YERE YAKIN",2.25,35,85,Emlakçıdan,2+1,Kurumsal,06.12.2018
13764,/konut-kiralik/istanbul-bakirkoy-zuhuratbaba-emlakcidan-daire/detay/31992086,1. Kat,ZUHURATBABADA SIFIR BİNA DEVLET HAST. YAKIN 120M2 3+1,3.5,0,120,Emlakçıdan,3+1,Kurumsal,07.12.2018
13765,/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32384601,4. Kat,YİĞİT\u0026 MERT\u0027TEN SAHİL İLE MİNİBÜS CAD ARASINDA GENİŞ BALKONLU Fa,2.05,27,145,Emlakçıdan,3+1,Kurumsal,05.12.2018
13766,/konut-kiralik/istanbul-kucukcekmece-fatih-emlakcidan-daire/detay/32398002,3. Kat,K.Çekmece Soğuksuda 3+1..100m2..3.kat..kombili..,900,35,110,Emlakçıdan,3+1,Kurumsal,07.12.2018
13767,/konut-kiralik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32367731,11. Kat,Istanbul Maslak 1453te Lüks Harika 3 Oda 1 Salon,6,0,198,Emlakçıdan,3+1,Kurumsal,06.12.2018
13768,/konut-kiralik/istanbul-umraniye-ataturk-emlakcidan-daire/detay/32387512,4. Kat,  !!ALEMDAĞ CD ÇARŞI METRO DURAĞINA 5 ADIM SIFIR GENİŞ DAİRE !!,1.999,0,130,Emlakçıdan,3+1,Kurumsal,05.12.2018
13769,/konut-kiralik/istanbul-sisli-19-mayis-emlakcidan-daire/detay/31588071,Yüksek Giriş,Şişli Cevahir Avm Yakını 1+1 75m2 Otoparklı Temiz  Kiralık Daire,1.7,12,75,Emlakçıdan,1+1,Bireysel,05.12.2018
13770,/konut-kiralik/istanbul-umraniye-atakent-emlakcidan-daire/detay/32393467,3. Kat,METRONUN YANI BAŞINDA ANA CADDEDE KİRALIK 3+1,1.6,25,110,Emlakçıdan,3+1,Kurumsal,06.12.2018
13771,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32054899,2. Kat,KOZYATAĞI CAN SOK.ISIPAY ÖLÇERLİ 3+1 METROYA YAKIN FIRSAT,1.85,29,135,Emlakçıdan,3+1,Kurumsal,08.12.2018
13772,/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32402325,8. Kat,19 MAYIS KAZASKER ERDEMİRLİLER SİTESİNDE FERAH MANZARALI 3+1 ,1.85,29,125,Emlakçıdan,3+1,Kurumsal,08.12.2018
13773,/konut-kiralik/istanbul-umraniye-necip-fazil-emlakcidan-daire/detay/32298792,1. Kat,SUR YAPI METROGARDEN UZMANI LEYLA 3+1 142m² HAVUZ CEPHELİ,2.9,4,142,Emlakçıdan,3+1,Kurumsal,08.12.2018
13774,/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/32346837,,"Etiler Bebek arası Koruda,Deniz Manzaralı,350m2 Manzaralı 5+1",15,20,350,Emlakçıdan,5+1,Kurumsal,29.11.2018
13775,/konut-kiralik/istanbul-basaksehir-kayabasi-emlakcidan-daire/detay/32396531,3. Kat,KAYAŞEHİR 10.BÖLGE 85M2 BOŞ 2+1 KİRALIK DAİRE,1,5,85,Emlakçıdan,2+1,Kurumsal,06.12.2018
13776,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/31929256,5. Kat,DEKORYAPı dan B.EVLER 2+1 KİRALIK DAİREyayla,1.1,35,90,Emlakçıdan,2+1,Kurumsal,09.12.2018
13777,/konut-kiralik/istanbul-sisli-halaskargazi-emlakcidan-daire/detay/32383118,1. Kat,OSMANBEY METRO DURAĞINA 1 DK FULL EŞYALI 1+1 KONFOR VE GÜVENLİK ,3,9,55,Emlakçıdan,1+1,Bireysel,09.12.2018
13778,/konut-kiralik/istanbul-sisli-harbiye-emlakcidan-daire/detay/31200146,6. Kat,TAKSİM RESİDENCE DA KİRALIK DAİRE,20,12,138,Emlakçıdan,2+1,Kurumsal,08.12.2018
13779,/konut-kiralik/istanbul-umraniye-inkilap-emlakcidan-daire/detay/32326129,6. Kat,ÜMRANİYE NİKAH SARAYI KARŞISI KAPLANKENT SİTESİ 3+1 BOYALI TEMİZ,1.45,18,125,Emlakçıdan,3+1,Bireysel,26.11.2018
13780,/konut-kiralik/istanbul-kadikoy-sahrayi-cedit-emlakcidan-daire/detay/32379321,,ATATÜRK CADDESİ ÜZERİNDE 2+1 90m2 KİRALIK DAİRE,,,,,,Kurumsal,
13781,/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/31953119,,ATAKENT SİNPAŞ EGE YAKASI KAT BAHÇELİ 2+1 MUHTEŞEM KONUM DAİRE,,,,,,Kurumsal,
13782,/konut-kiralik/istanbul-kadikoy-sahrayi-cedit-emlakcidan-daire/detay/31817672,,KADIKÖY S.CEDİT TE E-5 VE BAÜ.NE YAKIN ARA KAT MANTOLAMALI 3+1,,,,,,Kurumsal,
13783,/konut-kiralik/istanbul-uskudar-aziz-mahmut-hudayi-emlakcidan-daire/detay/32227505,,"ÜSKÜDAR MERKEZDE, BOĞAZ MANZARALI, HER YERE YAKIN",,,,,,Kurumsal,
13784,/konut-kiralik/istanbul-bakirkoy-zuhuratbaba-emlakcidan-daire/detay/31992086,,ZUHURATBABADA SIFIR BİNA DEVLET HAST. YAKIN 120M2 3+1,,,,,,Kurumsal,
13785,/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32384601,,YİĞİT& MERT'TEN SAHİL İLE MİNİBÜS CAD ARASINDA GENİŞ BALKONLU Fa,,,,,,Kurumsal,
13786,/konut-kiralik/istanbul-kucukcekmece-fatih-emlakcidan-daire/detay/32398002,,K.Çekmece Soğuksuda 3+1..100m2..3.kat..kombili..,,,,,,Kurumsal,
13787,/konut-kiralik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32367731,,Istanbul Maslak 1453te Lüks Harika 3 Oda 1 Salon,,,,,,Kurumsal,
13788,/konut-kiralik/istanbul-umraniye-ataturk-emlakcidan-daire/detay/32387512,,  !!ALEMDAĞ CD ÇARŞI METRO DURAĞINA 5 ADIM SIFIR GENİŞ DAİRE !!,,,,,,Kurumsal,
13789,/konut-kiralik/istanbul-sisli-19-mayis-emlakcidan-daire/detay/31588071,,Şişli Cevahir Avm Yakını 1+1 75m2 Otoparklı Temiz  Kiralık Daire,,,,,,Bireysel,
13790,/konut-kiralik/istanbul-umraniye-atakent-emlakcidan-daire/detay/32393467,,METRONUN YANI BAŞINDA ANA CADDEDE KİRALIK 3+1,,,,,,Kurumsal,
13791,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32054899,,KOZYATAĞI CAN SOK.ISIPAY ÖLÇERLİ 3+1 METROYA YAKIN FIRSAT,,,,,,Kurumsal,
13792,/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32402325,,19 MAYIS KAZASKER ERDEMİRLİLER SİTESİNDE FERAH MANZARALI 3+1 ,,,,,,Kurumsal,
13793,/konut-kiralik/istanbul-umraniye-necip-fazil-emlakcidan-daire/detay/32298792,,SUR YAPI METROGARDEN UZMANI LEYLA 3+1 142m² HAVUZ CEPHELİ,,,,,,Kurumsal,
13794,/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/32346837,,"Etiler Bebek arası Koruda,Deniz Manzaralı,350m2 Manzaralı 5+1",,,,,,Kurumsal,
13795,/konut-kiralik/istanbul-basaksehir-kayabasi-emlakcidan-daire/detay/32396531,,KAYAŞEHİR 10.BÖLGE 85M2 BOŞ 2+1 KİRALIK DAİRE,,,,,,Kurumsal,
13796,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/31929256,,DEKORYAPı dan B.EVLER 2+1 KİRALIK DAİREyayla,,,,,,Kurumsal,
13797,/konut-kiralik/istanbul-sisli-halaskargazi-emlakcidan-daire/detay/32383118,,OSMANBEY METRO DURAĞINA 1 DK FULL EŞYALI 1+1 KONFOR VE GÜVENLİK ,,,,,,Bireysel,
13798,/konut-kiralik/istanbul-sisli-harbiye-emlakcidan-daire/detay/31200146,,TAKSİM RESİDENCE DA KİRALIK DAİRE,,,,,,Kurumsal,
13799,/konut-kiralik/istanbul-umraniye-inkilap-emlakcidan-daire/detay/32326129,,ÜMRANİYE NİKAH SARAYI KARŞISI KAPLANKENT SİTESİ 3+1 BOYALI TEMİZ,,,,,,Bireysel,
13800,/konut-kiralik/istanbul-avcilar-merkez-emlakcidan-daire/detay/32347551,3. Kat,Avcılar Merkezde 2+1 90m Arakat Kiralık Daire,1.2,25,90,Emlakçıdan,2+1,Kurumsal,29.11.2018
13801,/konut-kiralik/istanbul-beykoz-cubuklu-emlakcidan-daire/detay/32336002,2. Kat,"pia gmd\u0027den beykoz çubuklu\u0027da geniş, temiz 2+1 kiralık daire",1.325,18,120,Emlakçıdan,2+1,Kurumsal,27.11.2018
13802,/konut-kiralik/istanbul-uskudar-murat-reis-emlakcidan-daire/detay/11963261,2. Kat,"EMİN\u0027DEN,KOMBİLİ,ARAKAT,MERKEZE 15 DAKİKA MESAFEDE",1.6,12,90,Emlakçıdan,2+1,Kurumsal,08.12.2018
13803,/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32080138,3. Kat,"Sarıyer Tarabya Manzara\u0027lı,Masrafsız,Ara Kat,Kiralık Daire",3,15,125,Emlakçıdan,3+1,Kurumsal,04.12.2018
13804,/konut-kiralik/istanbul-beykoz-kanlica-emlakcidan-daire/detay/32238467,2. Kat,Kavacık Kanlıa Arasında 4+1. Manzaralı Daire As\u0027dan,3.6,15,200,Emlakçıdan,4+1,Bireysel,12.11.2018
13805,/konut-kiralik/istanbul-uskudar-validei-atik-emlakcidan-daire/detay/32221711,3. Kat,GAYRİMENKUL 216 DAN  MİROĞLU SOKAK DA 1+1 60 M2 ARA KAT KOMBİLİ ,1.25,31,65,Emlakçıdan,1+1,Kurumsal,07.12.2018
13806,/konut-kiralik/istanbul-bagcilar-goztepe-emlakcidan-daire/detay/32392609,2. Kat,Remax Capital.den 3+1 115m2 brüt kombili asansörlü kiralık daire,1.8,0,115,Emlakçıdan,3+1,Kurumsal,08.12.2018
13807,/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32058170,6. Kat,ESAY\u0027DAN KAZASKERDE IŞIK KOLEJİNE KOMŞU 140 M2 3+1 BALKONLU ,2,26,140,Emlakçıdan,3+1,Kurumsal,08.12.2018
13808,/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32186957,4. Kat,Fenerbahçe Ordu Evi Kahve Dünyası 2+1 Kombi Kiralık,3,10,87,Emlakçıdan,2+1,Kurumsal,07.12.2018
13809,/konut-kiralik/istanbul-kadikoy-acibadem-emlakcidan-daire/detay/32367973,4. Kat,Pelen Emlak\u0027tan Acıbadem\u0027de Eşyalık 2+1 Dubleks,2.5,35,120,Emlakçıdan,2+1,Kurumsal,02.12.2018
13810,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32196324,6. Kat,"5 YILLIK  AYŞEKADIN DA MİNİBÜSE 4.BİNADA 2+1,YENI EVLENLERE FIR",2.45,6,80,Emlakçıdan,2+1,Kurumsal,08.12.2018
13811,/konut-kiralik/istanbul-besiktas-gayrettepe-emlakcidan-daire/detay/32353222,3. Kat,"Gayrettepe\u0027de, OTOPARKLI, Kombili, Geniş, Ferah, Kiralık Dair",2.9,20,125,Emlakçıdan,3+1,Kurumsal,08.12.2018
13812,/konut-kiralik/istanbul-beyoglu-cihangir-emlakcidan-daire/detay/30951851,,Cihangir Tarihi Gravier Apartmanı\u0027nda Kiralık 2+1 Daire,10,100,155,Emlakçıdan,2+1,Kurumsal,07.12.2018
13813,/konut-kiralik/istanbul-besiktas-konaklar-emlakcidan-daire/detay/32337862,2. Kat,KOYUYEŞİLDEN 4. LEVENT METRO 350 MT 5 DK 1+1 LER SIFIR LÜKS,2,0,65,Emlakçıdan,1+1,Kurumsal,27.11.2018
13814,/konut-kiralik/istanbul-besiktas-akat-emlakcidan-daire/detay/32398832,3. Kat,ETİLER AKMERKEZ KRŞISI METRO VE CADDEYE YAKIN OTOPARKLI DAİRE,3.1,40,85,Emlakçıdan,2+1,Kurumsal,07.12.2018
13815,/konut-kiralik/istanbul-sancaktepe-eyup-sultan-emlakcidan-daire/detay/31845082,1. Kat,SANCAKTEPE SARDUNYA EVLERİ\u0027NDE KİRALIK 4+2 BAHÇE DUBLEKS DAİRE,2.1,10,225,Emlakçıdan,4+2,Kurumsal,08.12.2018
