location,floor,title,price,age,area-m2,owner,room,seller,date
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32359642,5. Kat,Etilerde çok ferah 3 oda 1 salon daire.,3.750,25,125,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-sariyer-istinye-emlakcidan-daire/detay/32237140,3. Kat,ABN DEN SEBA AKDAĞ DREAM DE KİRALIK 3+1 FIRSAT DAİRE,8.500,5,165,Emlakçıdan,3+1,Kurumsal,12.11.2018
/konut-kiralik/istanbul-uskudar-bulgurlu-emlakcidan-daire/detay/31867716,Bahçe Katı,EN UYGUN Emlak\u0027tan Metroya Yakın Yenilenmiş Geniş Bahçe Katı 2+1,1.000,15,85,Emlakçıdan,2+1,Kurumsal,25.11.2018
/konut-kiralik/istanbul-besiktas-dikilitas-emlakcidan-daire/detay/31671000,1. Kat,"TİAMO,DAN 2+1 100m MERKEZI PAY ÖLÇERLİ DARPHANEYE YAKIN  TERASLI",2.600,23,100,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kagithane-sirintepe-emlakcidan-daire/detay/32195650,Giriş Katı,ŞİRİNTEPE\u0027DE 2+1 85m2 İVEM\u0027DEN  KİRALIK LÜKS DAİRE(ACİL),1.500,0,85,Emlakçıdan,2+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-atasehir-kucukbakkalkoy-emlakcidan-daire/detay/32342797,6. Kat, RW KYBELE DEN ATAŞEHİR NOVADA AVM YAKİN KİRALIK  2+1,1.800,9,120,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-caferaga-emlakcidan-daire/detay/32238236,Yüksek Giriş,MODA VE CAFERAĞA\u0027NIN ORTASINDA BAHARİYE CAD.\u0027İNE YAKIN 1+1 KİRALIK DAİRE,1.900,32,70,Emlakçıdan,1+1,Kurumsal,12.11.2018
/konut-kiralik/istanbul-kartal-ugurmumcu-emlakcidan-daire/detay/32176308,Yüksek Giriş,ELVAN DAN MİLLİ EĞİTİM VAKFI OKULU YANINDA KİRALIK DAİRE 1000TL ,1.000,20,100,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-atasehir-barbaros-emlakcidan-daire/detay/31427296,Ara Kat,ATAŞEHİR KENTPLUS ORTA ETAP D TİPİ 3+1 KİRALIK DAİRE,3.900,14,154,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-sultanbeyli-adil-emlakcidan-daire/detay/32129550,5. Kat,SİNPAŞ LİVA KİRALIK 1+1 64 m2 GÖLET MAN. DAİRE RW SEZAİ TOPKAYA,950,3,64,Emlakçıdan,1+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-beykoz-kavacik-emlakcidan-daire/detay/24392860,5. Kat,KAVACIK KAPTANLAR\u0027DA 3+1 180m ARA KAT DAİRE,2.500,10,180,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-sultantepe-emlakcidan-daire/detay/28948295,Yüksek Giriş,İZAŞ EMLAKTAN yeni sıfır lüks 2+1 100m iskeleye yürüme 8 dakika ,2.500,0,95,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-tuzla-aydintepe-emlakcidan-daire/detay/32292402,1. Kat,EVORA İSTANBUL 1+1 KİRALIK DAİRE TURYAP ATAŞEHİR,1.200,3,90,Emlakçıdan,1+1,Bireysel,20.11.2018
/konut-kiralik/istanbul-maltepe-baglarbasi-emlakcidan-daire/detay/31404991,2. Kat,ARTI\u0027dan Maltepe Beşçeşmeler\u0027de Sahile 2 Dakika Ferah 2.Kat,2.000,30,120,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32310722,10. Kat,SOYAK OLİMPİYAKENT SİTESİNDE ACİL KİRALIK 3+1 120m2 HAVUZ PEYZAJ,2.400,12,120,Emlakçıdan,3+1,Kurumsal,23.11.2018
/konut-kiralik/istanbul-esenyurt-cumhuriyet-emlakcidan-daire/detay/32341890,6. Kat,BEYLİKDÜZÜ CEM KENTTE 3+1 KİRALIK DAİRE,1.700,9,140,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-sancaktepe-emek-emlakcidan-daire/detay/32292025,8. Kat,SİNPAŞ AQUA CITY 2010 FULL BEYAZ EŞYALI 1+1 DAİRE,1.150,5,56,Emlakçıdan,1+1,Bireysel,20.11.2018
/konut-kiralik/istanbul-kagithane-sanayi-emlakcidan-daire/detay/32154449,2. Kat,SIFIR CADDE  2+1  LER    1+1  LER    DUBELKSLER ,1.500,0,80,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/31595507,6. Kat,FULYAEMLAKTAN SÜPERLÜKS OTOPARK PROFİLO3DK METRO METROBÜSE8-10,2.750,0,135,Emlakçıdan,3+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-besiktas-ortakoy-emlakcidan-daire/detay/31791454,Bahçe Katı,GÜNCEL!ORTAKÖY PALANGA\u0027DA MANZARALI BAHÇELİ EŞYALI DAİRE,10.000,35,110,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/29355011,,"ULUS SAVOY DA 3,5+1 160 M2 ARA KAT ETİLER LEVENT ZORLU YOO",18.000,6,160,Emlakçıdan,4+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-beylikduzu-baris-emlakcidan-daire/detay/31604904,11. Kat,BEYLİKDÜZÜ BARIŞ MAHLLESİNDE KİRALIK 3+1 DAİRE,1.500,14,140,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/32199997,3. Kat,AYDIN EMLAK\u0027TAN ARNAVUTKÖY\u0027DE SAHİLE ÇOK YAKIN MANZARALI 2+1,4.000,27,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bakirkoy-basinkoy-emlakcidan-daire/detay/32249465,Yüksek Giriş,Florya Basınköyde Sıfır Tadilatlı Havuzlu 4+1-180 m2 Bahçe Katı,5.000,15,180,Emlakçıdan,4+1,Kurumsal,14.11.2018
/konut-kiralik/istanbul-sisli-halide-edip-adivar-emlakcidan-daire/detay/32212251,4. Kat,MODEC\u0027TEN BALKONLU 2+1 KİRALIK DAİRE,1.300,22,75,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-sancaktepe-veysel-karani-emlakcidan-daire/detay/32213440,6. Kat,AYDOS COUNTRY SİTESİNDE EMSALSİZ 3+1 BALKON VE TERASLI DAİRE,3.000,0,216,Emlakçıdan,3+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-besiktas-turkali-emlakcidan-daire/detay/32211062,4. Kat,NÜZHETİYE\u0027DE........3+1......140 M2,3.150,25,145,Emlakçıdan,3+1,Bireysel,29.11.2018
/konut-kiralik/istanbul-tuzla-postane-emlakcidan-daire/detay/32284080,2. Kat,TUZLA PORT\u0027DA DENİZ MANZARALI KİRALIK 2+1 DAİRE,2.750,0,103,Emlakçıdan,2+1,Kurumsal,19.11.2018
/konut-kiralik/istanbul-kadikoy-sahrayi-cedit-emlakcidan-daire/detay/32015604,4. Kat,TÜCCARBAŞI MİNİBÜSE YAKIN 3 YILLIK BİNADA 2+1 KİRALIK DAİRE,2.100,4,95,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-turkali-emlakcidan-daire/detay/32336429,Ara Kat,IHLAMUR PARELELİ ARA KAT 3. KAT,2.050,30,70,Emlakçıdan,1+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-tuzla-istasyon-emlakcidan-daire/detay/32327543,3. Kat,Tuzla İstasyonda Merkezde 3+1 Daire Naci Avcı dan,1.150,15,150,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-kucuksu-emlakcidan-daire/detay/32318285,Bahçe Katı,ŞİMŞEK YUVA SİTESİNDE ŞİRİN BAHÇE KATI KİRALIK,1.200,21,115,Emlakçıdan,2+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32291901,,ŞAMDAN GAYRİMENKUL TARABYA HAVUZLU APT.DA BAHÇE KATI,4.500,20,200,Emlakçıdan,4+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-tuzla-evliya-celebi-emlakcidan-daire/detay/32318868,6. Kat,Tuzla Hatboyu Caddesi ALANUR\u0027dan Havuzlu MARİN CİTY\u0027de 192M2 3+1,1.950,0,192,Emlakçıdan,3+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32172669,1. Kat,İBAR EMLAKTAN KÜÇÜKYALIDA 2+1 SIFIR DAİRE,1.700,0,90,Emlakçıdan,2+1,Bireysel,27.11.2018
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32166992,Çatı Katı,"LARNESS\u0027den YESHILL Sitesinde 2,5+1 Teraslı ve Balkonlu Daire..",2.500,11,120,Emlakçıdan,2+1,Kurumsal,02.11.2018
/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32225021,4. Kat,Realty Masters\u0027dan Ataşehir Kamelya\u0027da Tadilatlı Kiralık 3+1,2.300,20,135,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-besiktas-konaklar-emlakcidan-daire/detay/32250255,7. Kat,4. LEVENT METRO 4 DK 3+1  1+1 DAİRELER               OTOPARKLI  ,2.000,0,60,Emlakçıdan,1+1,Kurumsal,14.11.2018
/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/32042086,2. Kat,GÜLTEPE GÜZELDERE CAD.ÜSTÜ 2+1..90.M2..4 CEPHESİ AÇIK FERAH,1.550,5,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-icerenkoy-emlakcidan-daire/detay/32323903,2. Kat,İçerenköyde Yeni Binada Kiralık 3+1 Ara Kat Kombili Daire,1.450,3,100,Emlakçıdan,3+1,Bireysel,25.11.2018
/konut-kiralik/istanbul-cekmekoy-merkez-emlakcidan-daire/detay/32214931,Bahçe Katı,RAPSODİ EVLERİ \u0027nde KİRALIK 4+1 BAHÇE ...TEK YETKİLİ ÖZLEM AKSU,8.000,9,285,Emlakçıdan,4+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-uskudar-sultantepe-emlakcidan-daire/detay/32343817,Çatı Katı,BOĞAZ VE KORU MANZARALI MUHTEŞEM KONUMDA 6+1 ÇATI DUBLEKSİ,6.000,22,250,Emlakçıdan,6+1,Bireysel,29.11.2018
/konut-kiralik/istanbul-atasehir-icerenkoy-emlakcidan-daire/detay/32207669,14. Kat,Eston Global Residence \u0027ta Eşyalı 2+1 Kiralık Daire,2.800,17,110,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-basaksehir-guvercintepe-emlakcidan-daire/detay/32305630,4. Kat,başakşehir tekstilkent 3+1 kiralık daire,1.000,5,110,Emlakçıdan,3+1,Bireysel,22.11.2018
/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32341329,2. Kat,Atakent te  Havuzlu Sitede Mobilyalı Kiralık  1+1 Daire ,1.650,7,76,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32236431,6. Kat,CİTY EMLAK\u0027DAN TEK YETKİLİ ERENKÖY DİVANIN SOKAĞINDA 110M2 SIFIR,2.850,0,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-inonu-emlakcidan-daire/detay/32202033,Zemin,İNÖNÜ MAH. ANA CADDEYE VE TOPLU TAŞIMAYA ÇOK YAKIN 1+1 DAİRE,900,10,60,Emlakçıdan,1+1,Kurumsal,07.11.2018
/konut-kiralik/istanbul-sisli-bozkurt-emlakcidan-daire/detay/31331210,Giriş Katı,"EŞYALI STÜDYO DAİRE,KURTULUŞ DERİCİLER SOKAK, METROYA 7 DAKİKA",1.100,25,25,Emlakçıdan,1+0,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32178270,2. Kat,150 M2 3+1 FULL YAPILI ARA KAT BALKONLU GENİŞ DAİRE ,2.300,30,150,Emlakçıdan,3+1,Kurumsal,04.11.2018
/konut-kiralik/istanbul-maltepe-cinar-emlakcidan-daire/detay/31876255,1. Kat,ÇINAR\u0027DA 2+1 120M2 ARAKAT KOMBİLİ SIFIR KULLANIŞLI KOMBİLİ DAİRE,2.400,0,120,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-avcilar-cihangir-emlakcidan-daire/detay/32219677,4. Kat,AVCILAR CİHANGİR MAHALLESİNDE KİRALIK 2+1 ARA KAT DAİRE,1.500,5,95,Emlakçıdan,2+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/31893492,1. Kat,"AYDIN EMLAK DENİZ\u0026DOĞA,OTOPARKLI KİŞİYE ÖZEL 3+1 DAİRE",10.000,27,160,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-umraniye-atakent-emlakcidan-daire/detay/32320172,3. Kat,3+1 GENİŞ FERAH DAİRE ATAKENT ,1.500,15,120,Emlakçıdan,3+1,Bireysel,24.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32319302,2. Kat,ETİLER ULTRALUKS AKTİVİTELİ SİTEDE ÖZEL KONUMLU 4+1 ARAKAT ,28.000,18,240,Emlakçıdan,4+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/32043773,Bahçe Katı,Bebek\u0027te Özel Bahçesinden Muhteşem Boğaz Manzaralı 250M2 Kiralık,30.000,30,250,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kartal-yukari-emlakcidan-daire/detay/32319329,,Göktürk Gayrimenkul\u0027Den Kartal Merkez\u0027De 3+1 135m2 Kiralık Daire,1.200,30,135,Emlakçıdan,3+1,Bireysel,24.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/31477571,2. Kat,Etiler Sarı Konaklarda En İyi Konumlu 4+1 Kiralık,15.000,17,200,Emlakçıdan,4+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32250186,3. Kat,BAHÇELİEVLER SİYAVUŞPAŞADA 3+1 MUTLU İNŞ. EMLAKTAN KİRALIK DAİRE,1.750,26,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32257775,9. Kat,TEK YETKİLİ TRendHOME ASYA EMLAK BÜYÜK KULÜP CEMİLTOPUZLU SAHİLD,6.250,0,130,Emlakçıdan,3+1,Kurumsal,15.11.2018
/konut-kiralik/istanbul-adalar-buyukada-nizam-sahibinden/detay/32344517,Zemin,Büyükada Deniz\u0026Yeşil Manzaralı Bahçe Katı Kiralık (Cankaya Cd.),1.900,9,90,Sahibinden,1+1,Bireysel,28.11.2018
/konut-kiralik/istanbul-besiktas-visnezade-emlakcidan-daire/detay/32258465,3. Kat,Yüksel Önder\u0027den Armağan Sok 2+1 85 m2 Ara Kat Kiralık Daire,2.100,30,85,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-besiktas-ortakoy-emlakcidan-daire/detay/31815683,4. Kat,KARADENİZ EMLAK ORTAKÖY DE 3+1 KOMBİLİ BOGAZ DENİZ MANZARALI,3.500,7,125,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/32313719,1. Kat,MERKEZDE 2+1 100 M2 BAKIMLI OTOPARKLI YENİLENMİŞ DAİRE ,6.000,30,100,Emlakçıdan,2+1,Bireysel,28.11.2018
/konut-kiralik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/32261643,4. Kat,YEŞİLYURT EMLAK\u0027TAN YEŞİLYURTTA DEPREM SONU 220 m2 KİRALIK DAİRE,9.000,9,250,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-darussafaka-emlakcidan-daire/detay/31780822,2. Kat,SARIYER DARÜŞŞAFAKA DA SİTE EÇERİSİNDE 160 m2 3+1 DAİRE,3.750,25,160,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/31840100,3. Kat,CİHANDAN KOZA İLKOKULUNA YAKIN FULL EŞYALI 3+1 KİRALIK DAİRE,3.500,25,125,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32198453,12. Kat,MERCAN BLOKLARINDA ARAKAT EBEVEYN BANYOLU GİYİNME ODALI 3+1,3.500,18,138,Emlakçıdan,3+1,Bireysel,07.11.2018
/konut-kiralik/istanbul-sisli-bozkurt-emlakcidan-daire/detay/32335267,4. Kat,EŞREF EFENDİ SK 3+1 100M2 METROYA 4 DK YENİ BOYALI TEMİZ,2.000,35,100,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32280304,18. Kat, Y\u0026M\u0027DEN ERENKÖY SIFIR 6+2 DUBLEX KAPALI HAVUZLU GÜVENLİKLİ SİTE,13.000,0,300,Emlakçıdan,6+2,Kurumsal,19.11.2018
/konut-kiralik/istanbul-kagithane-celiktepe-emlakcidan-daire/detay/32240991,Yüksek Giriş,EFE REAL\u0027DEN METROYA  15DK.MESAFEDE 3+1 110 M2 OTOPARK ÜSTÜ LÜKS,1.650,3,110,Emlakçıdan,3+1,Kurumsal,13.11.2018
/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/27518692,Kot 3,mECİDİYEKÖY GÜLBAĞ SON DURAKTA YOKUŞSUZ ASANSÖRLÜ 3+1 DAİRE ,1.600,0,115,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kagithane-emniyetevleri-emlakcidan-daire/detay/32363347,,Sapphire awm arkası Teraslı klimalı sıfır daire 2+1,2.650,4,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32325856,,Florya Şenlikköy Deprem Sonrası Deniz Manzaralı A\u0026A EMLAK DÜNYAS,9.000,11,300,Emlakçıdan,4+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-silivri-piri-mehmet-pasa-emlakcidan-daire/detay/32290379,1. Kat,Silivri Merkezde Yeni Binada Kiralık 3+1 Daire,1.200,4,110,Emlakçıdan,3+1,Kurumsal,20.11.2018
/konut-kiralik/istanbul-sariyer-yenikoy-emlakcidan-daire/detay/31735635,Bahçe Katı,"Yeniköy\u0027de Müstakil Girişli,400M2 Bahçe Kullanımlı,Otoparklı,2+1",4.000,15,140,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32305355,2. Kat,Point Emlak ÇİFTEHAVUZLAR\u0027DA 6 YILLIK BİNADA 135 M2 3+1 KİRALIK,3.400,6,135,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-tuzla-evliya-celebi-emlakcidan-daire/detay/31793646,3. Kat,Tuzla Merkezde Güvenlikli Garajlı Yeni 3+1 Naci Avcı dan,1.650,1,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32320753,2. Kat,HALKALI LOUNGE -2 DE  KİRALIK  KAPALI MUTFAK  2+1,2.450,5,122,Emlakçıdan,2+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-uskudar-barbaros-emlakcidan-daire/detay/32094662,2. Kat,Koşuyolunda Güvenlikli Sitede 3+1 Temiz Daire...EMLAK MASASI,3.000,25,140,Emlakçıdan,3+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32305747,21 ve üzeri,Ağaoğlu My Home Maslak Projesinde Kiralık 1+1 ,2.800,4,78,Emlakçıdan,1+1,Kurumsal,22.11.2018
/konut-kiralik/istanbul-sisli-gulbahar-emlakcidan-daire/detay/32251813,Kot 1,MECİDİYEKÖY GÜLBAĞDA KİRALIK 2+1 BAHÇE KATI ,1.000,15,75,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/29172064,2. Kat,AYBARS\u0027tan Suadiye Sahil Sitesi\u0027nde Kiralık 2+1,6.500,0,102,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kagithane-sirintepe-emlakcidan-daire/detay/31953580,1. Kat,SANAYİMAHLLESİ ŞİRİNTEPEDE.2+1.SIFIR D.90.M2.KAT.1.,1.500,0,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/31998453,2. Kat,ŞİŞLİ PROFİLO YAKININDA MUHTEŞEM DUBLEX 3+1 110m2 TEMİZ DAİRE,1.700,19,110,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/31735094,Giriş Katı,TELSİZLER MAH 2+1 85m2 KİRALIK DAİRE KAYIKÇI EMLAK,1.200,3,85,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-tuzla-yayla-emlakcidan-daire/detay/31816967,Villa Katı,TUZLA YAYLA MAH. 4+1 KİRALIK DUBLEKS,1.650,0,125,Emlakçıdan,4+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-buyukcekmece-cumhuriyet-emlakcidan-daire/detay/32222631,4. Kat,Büyükçekmecede 3+1 Rüzgar Emlaktan 125m2 Kiralık Daire,1.100,15,125,Emlakçıdan,3+1,Kurumsal,10.11.2018
/konut-kiralik/istanbul-sariyer-yenikoy-emlakcidan-daire/detay/32342908,Bahçe Katı,YENİKÖYDE SAHİLE ULAŞIMA YAKIN 200M2 BAHÇE DUBLEKSİ,4.500,30,200,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/32325893,1. Kat,PERSA\u0027dan YEŞİLKÖY\u0027DE SIFIR BİNADA 2+1 90M2 LÜKS ARAKAT DAİRE,3.500,0,90,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32174571,4. Kat,"AMERİKAN HASTANESİ YANI BAŞINDA 130M2, BAKIMLI-KONFORLU 4+1",4.500,40,130,Emlakçıdan,4+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-sancaktepe-veysel-karani-emlakcidan-daire/detay/32252960,9. Kat,SELÇUKLU VADİ SİTESİNDE 2+1 FIRSAT DAİRE,1.450,0,115,Emlakçıdan,2+1,Kurumsal,14.11.2018
/konut-kiralik/istanbul-sariyer-emirgan-emlakcidan-daire/detay/32176648,,AHMET PAÇA\u0027DAN EMİRGAN\u0027 DA HAVUZLU GÜVENLİKLİ 4+1,10.000,20,240,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-umraniye-fatih-sultan-mehmet-emlakcidan-daire/detay/31886639,2. Kat,YEŞİL VADİ KONAKLARI KİRALIK 4+1DAİRE MANOLYA,6.000,10,235,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kartal-atalar-emlakcidan-daire/detay/31400296,1. Kat,RE/MAX Go CAN ÇELİK\u0027TEN MERKEZ\u0027DE ARA KAT FERAH DAİRE,1.500,2,85,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-besiktas-konaklar-emlakcidan-daire/detay/30020965,En Üst Kat,Beşiktaş Konaklar mh 2+1 Bakımlı Kiralık Daire,3.000,26,110,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-sisli-inonu-emlakcidan-daire/detay/31942581,4. Kat,"Harbiye\u0027de 2+1, Sıfırlanmış Binada 100m2 Dubleks Kiralık Daire",2.300,8,100,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/30453359,16. Kat,"ALAN DAN SİTE ÖZELLİKLİ, BALKONLU GENİŞ 3+1 SIFIR DAİRE",3.300,0,127,Emlakçıdan,3+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/27772818,Kot 2,"YEDİTEPE ÜNİVERSİTESİNE YAKIN, KISMİ MOBİLYALI 1+1 DAİRE",775,10,45,Emlakçıdan,1+1,Bireysel,26.11.2018
/konut-kiralik/istanbul-sariyer-rumeli-hisari-emlakcidan-daire/detay/31606802,4. Kat,Etiler Cengiztopel\u0027de 135 m2 3+1 masrafsız asansörlü otoparklı,4.250,30,135,Emlakçıdan,3+1,Bireysel,27.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/31914726,2. Kat,ETİLER KİRALIK RESİDENCE KONFORUNDA KİRALIK 1+1 DAİRELER,3.850,0,59,Emlakçıdan,1+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32127356,6. Kat,CADDEYE İKİNCİ BİNA BALKONLU 50M2 SALONLU 4+1,7.000,2,200,Emlakçıdan,4+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/31908700,3. Kat,UTKU\u0027DAN SUADİYE\u0027DE YENİ BİNADA 3+1 EBEVEYN BANYOLU KOMBİLİ !!!!,3.400,2,135,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-fatih-sehremini-emlakcidan-daire/detay/32161626,2. Kat,İst Fatih Çapa Merkezde.2+1 110 m2 Çok Temiz Kiralık Daire,1.900,25,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32296588,3. Kat,"DALYAN\u0027DA İKİ YILLIK DENİZE 5 NCİ SIRADA 3+1 ,155 M2 DAİRE",4.500,2,155,Emlakçıdan,3+1,Kurumsal,21.11.2018
/konut-kiralik/istanbul-beylikduzu-cumhuriyet-emlakcidan-daire/detay/32188670,2. Kat,BEYLİKDÜZÜ BİZİMKEN TE BULVAR ÜZERİ KONUMLU B TİPİ 3+1 KİRALIK,2.200,19,146,Emlakçıdan,3+1,Kurumsal,06.11.2018
/konut-kiralik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/31891021,Yüksek Giriş,"SECRETIVES\u0027TEN ARNAVUTKÖY\u0027DE 180 M2, 4+1 YOL YALI DAİRESİ ",10.000,30,180,Emlakçıdan,4+1,Kurumsal,26.11.2018
